row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt1_blk_02.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,skin_01_0_FH.mzML Peak area,bld_plt2_blk_04.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_01_240_FH.mzML Peak area,skin_01_120_FH.mzML Peak area,skin_05_120_FH.mzML Peak area,skin_05_240_FH.mzML Peak area,skin_04_120_FH.mzML Peak area,skin_03_720_FH.mzML Peak area,skin_03_120_FH.mzML Peak area,skin_01_720_FH.mzML Peak area,skin_03_240_FH.mzML Peak area,skin_01_480_FH.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,skin_07_120_FH.mzML Peak area,skin_07_0_FH.mzML Peak area,skin_03_600_FH.mzML Peak area,skin_04_720_FH.mzML Peak area,skin_04_240_FH.mzML Peak area,skin_blank_20.mzML Peak area,skin_03_0_FH.mzML Peak area,skin_01_600_FH.mzML Peak area,skin_03_480_FH.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,skin_07_600_FH.mzML Peak area,skin_07_480_FH.mzML Peak area,skin_05_720_FH.mzML Peak area,skin_08_240_FH.mzML Peak area,skin_07_720_FH.mzML Peak area,skin_05_480_FH.mzML Peak area,skin_04_0_FH.mzML Peak area,skin_04_480_FH.mzML Peak area,skin_04_600_FH.mzML Peak area,skin_08_120_FH.mzML Peak area,skin_08_480_FH.mzML Peak area,skin_05_0_FH.mzML Peak area,skin_10_240_FH.mzML Peak area,skin_10_720_FH.mzML Peak area,skin_08_0_FH.mzML Peak area,skin_08_720_FH.mzML Peak area,skin_10_600_FH.mzML Peak area,skin_10_0_FH.mzML Peak area,skin_10_480_FH.mzML Peak area,skin_10_120_FH.mzML Peak area,skin_07_240_FH.mzML Peak area,skin_05_600_FH.mzML Peak area,skin_08_600_FH.mzML Peak area,
11909,235.2058290896216,6.015431,,,,298,,,,,,,190.11765,57.596794,61.134052,348.15054,222.45726,161.41306,282.28946,279.51984,155.79926,224.7063,159.94797,119.46029,112.85044,50.434113,179.433,227.6302,11.669065,180.07849,96.780426,95.45408,252.64134,212.9788,297.62582,306.84125,309.86447,184.78107,228.64363,308.67267,111.53491,902.14197,177.48457,393.6939,19.203644,294.04126,76.41971,206.44687,236.90646,820.6744,1919.4575,3339.1191,15936.855,7308.8677,14796.356,21077.94,21435.945,4581.722,27043.434,4276.4575,492.14496,3608.3682,1219.9343,34265.965,37647.82,19312.139,13.137049,40061.11,3793.6072,29238.105,63.871407,95.71365,197.98346,63.848083,253.72536,305.3381,121.2493,5608.7188,5008.2837,15230.312,4926.0767,6164.5977,21813.277,13323.221,37830.13,47376.23,5305.603,5932.065,21471.184,9587.216,15172.299,2956.1094,17910.28,16333.489,6473.1406,14451.15,5014.7812,7884.9565,30408.273,21762.855,
10486,235.2058292249306,5.5686817,,,,,,,,,,,1261.4692,1311.8739,1208.5723,1745.9381,1627.1466,1396.633,1549.1774,1506.8157,1633.4865,1606.2808,1302.0084,992.97504,1251.4973,1533.6399,1566.1888,1248.4675,15.972045,1147.067,1142.0557,1257.5842,645.354,1300.2219,1321.8591,1783.329,1474.9789,988.5086,1302.4418,2012.6702,1422.2483,1850.4221,1134.9806,1584.4827,34.28881,1748.7855,1354.0577,1727.8464,1890.1631,1832.6146,1522.8805,2365.821,0,1094.027,4884.019,1210.3987,4567.617,3301.5447,8101.253,2457.854,2051.7175,3661.466,988.7268,0,13080.199,18839.281,53.87289,12761.956,829.1335,15770.51,1062.8981,1485.168,1466.6746,989.1664,1769.3861,1058.5304,1687.7048,3019.8613,1349.3949,3077.6506,6042.3486,3876.5693,4890.3643,13622.858,19376.434,27885.123,5638.043,12930.635,11776.277,2507.3005,5365.178,1936.6523,28453.984,10737.309,1695.3932,12478.377,3481.0881,1931.0132,5041.7803,37764.824,
9888,235.2058615840547,5.273067,,,,152,,,,,,,1197.0275,1477.5088,1312.9694,1890.676,1817.7776,1528.6035,1539.8318,2201.3157,1971.3289,1817.3795,1520.5863,994.58514,1130.3517,1904.1642,2167.8313,1503.3005,29.25254,1414.8746,1147.2742,1506.3114,1374.1904,1279.5261,1561.7953,1891.9403,1716.1659,1090.4421,1720.4254,2140.767,1605.7017,2417.2788,741.2443,1468.2368,25.60959,2133.5142,1293.8492,1815.1782,2025.3284,1603.1465,32755.678,38126.188,56605.105,43801.65,51233.215,80131.73,68334.58,34570.25,77131.95,39728.117,2370.986,7422.478,29789.65,103901.22,52301.31,41270.93,52.43665,161214.47,33546.152,154285.23,1132.2229,1602.7322,1643.0255,1157.1012,1636.0312,1351.3053,1727.1093,25596.99,10334.235,40049.13,44367.535,41344.97,59682.69,33242.652,83276.52,93293.96,45574.637,54752.816,91213.04,47409.94,45353.8,37971.53,50696.4,50379.68,46733.477,50350.63,47117.484,41381.887,64428.434,81696.92,
8780,236.08813338243576,4.728885,,,,288,,,,,,,411.29315,776.8907,652.63293,703.5573,538.3765,405.2385,796.33044,519.7492,831.9394,839.7029,682.0858,948.9199,1348.1901,1020.0172,1310.6321,912.22473,0,488.00616,401.02933,1071.6226,1394.7148,968.3329,1150.8958,363.57547,760.729,666.4907,925.9154,729.3628,659.43677,727.6911,947.1412,849.40393,19379.191,893.4277,516.898,1488.2754,949.58453,972.1567,6024.221,9294.39,7582.488,8243.356,12625.427,7302.932,8591.355,10027.981,8272.2295,12578.127,736.8332,16449.066,8683.046,5885.1816,11078.592,9953.3125,29554.984,4057.3015,8197.274,14697.577,619.73193,236.51868,1679.5469,782.9854,772.4223,576.3596,850.0415,12944.16,15373.374,5389.925,11404.816,13282.114,10335.818,6010.104,13215.237,12712.878,8523.947,14222.671,8892.111,10166.745,10078.843,8320.095,8874.257,8563.996,8562.949,13987.789,12387.073,10756.373,10421.603,8289.179,
6567,236.09870954004032,3.986861,,,,199,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98818.36,120121.65,62739.156,67731.336,119189.03,132806.28,168117.14,110513.35,101319.69,128099.86,0,80220.43,96600.11,120395.336,130023.53,84239.164,0,143957.77,53729.367,184246.72,0,0,0,0,0,0,66.10076,77887.81,123798.53,132800.1,158901.66,149456.53,60414.508,82540.055,154324.36,92498.7,151061.06,146195.48,93541.234,126658.99,122246.625,85705.79,135027.8,125913.41,121027.25,61867.53,163179.64,139852.75,75763.92,173521.84,
2624,236.11297297682646,2.8149643,,,,270,,,,,,,1281.4313,17500.309,20851.432,22456.318,1489.6077,12481.081,23773.734,17549.967,3099.6406,8228.667,40068.25,88246.18,63700.0,37486.586,32448.617,4720.5674,0,4749.9053,15818.012,24982.418,22933.01,20023.395,2172.215,28191.453,21686.244,23350.787,48254.305,12329.311,13571.26,11008.715,8297.107,6320.5854,1631.4858,1103.5101,22089.574,21540.176,17315.31,12583.571,19418.174,13105.461,11034.845,19324.387,8687.035,9895.472,17675.535,14570.585,14457.968,23665.389,19390.023,13429.0205,26312.223,18132.855,8537.098,12246.013,3881.0974,9956.464,11060.964,31864.31,2315.9912,2067.4236,765.85425,8327.2,29562.785,23791.373,5443.9565,11616.04,11977.625,13875.002,8914.555,8489.881,9738.356,8118.662,15188.163,13492.837,14075.846,8529.189,17128.107,7631.3296,4054.6616,10267.546,3344.607,10618.536,9415.028,12721.391,11689.398,14878.787,10514.111,5402.2925,
9174,236.64048090880186,4.8635616,,,,79,,,,,,,0,1492.0017,1507.0846,1177.5576,2372.9612,1342.602,6535.602,2067.4138,525.096,1207.177,2681.5134,2533.674,924.6712,2688.5398,2042.8599,2522.423,0,0,1360.2806,3534.2412,2028.8276,4149.3354,2128.003,2288.4045,8490.604,5057.625,734.21674,5733.4463,2480.9585,975.4241,5419.468,2359.2756,0,2123.658,5880.0093,1072.3774,3936.234,7459.3345,0,0,0,0,0,0,0,0,0,0,7929.6426,0,0,0,0,0,0,0,0,0,1197.9268,4417.8354,3064.8606,1630.3276,2001.1168,2237.5872,1368.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,237.11056179220128,1.6341827,,,,,,,,,,,0,0,0,10.250481,0,0,0,0,0,0,0,25.03151,52.504032,0,0,0,29.836086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.147144,12.084677,0,0,0,0,4340.661,3363.2512,4775.528,18878.75,2925.7056,4794.93,11573.058,4826.1387,1738.2288,8586.883,0,5744.507,1807.5778,6704.8394,1881.876,2199.75,12.628497,2016.7139,3162.7666,26787.908,8.118853,0,0,0,0,0,0,5986.9077,3533.6401,5152.7344,8038.2456,7816.636,2230.5405,3044.3184,12863.438,13777.577,6841.582,6435.7173,20397.084,11772.511,2298.623,2440.3499,6557.344,10728.605,1988.6958,10282.491,4892.0864,8290.73,11385.796,8173.4927,
4385,237.11105097988732,3.34919,,,,268,,,,,,,124.713135,180.12985,370.78888,232.58833,51.101845,117.7456,282.04013,46.757763,219.50674,59.505962,220.24185,317.94452,250.59706,301.98557,371.0382,28.245182,34.37841,61.491974,285.99335,454.0378,261.97446,222.83537,153.90059,252.14474,98.670265,123.31443,186.23335,121.88771,29.545712,241.47849,525.4155,365.89694,25.04292,202.44582,93.46064,429.0421,73.81721,264.70013,7734.634,12978.313,48897.168,21844.344,38876.402,72498.305,67621.03,7390.9927,61356.83,20741.766,76.18687,22398.13,21786.234,59709.008,50665.016,52859.133,92.17111,59837.676,26686.816,84583.14,75.429016,56.27443,28.076906,234.76656,599.6529,428.55264,152.24844,26564.756,13990.459,39832.64,47431.465,22689.463,50262.266,28235.45,55156.285,64471.227,56009.164,46963.754,55124.63,62017.004,47387.24,41512.21,43605.645,55758.895,43146.75,30917.71,63620.78,59281.016,55815.88,36995.055,
3366,237.11143225281515,3.0870192,,,,,,,,,,,55.562378,260.90155,405.02454,91.3355,90.97165,56.460487,121.31955,62.971413,43.054707,81.32585,106.000534,95.9765,96.982315,36.8372,345.63187,28.037857,27.94722,62.414658,111.218605,454.346,314.1343,125.23014,101.57688,132.09154,359.99243,114.79722,689.6694,74.00966,81.38487,141.26877,67.483826,68.828384,16.520796,83.17223,161.50285,164.49348,461.23654,95.608475,23280.01,28402.578,39751.72,113007.34,36411.58,48155.008,76447.62,15776.825,48161.938,31173.578,41.46714,20997.152,15453.27,63504.1,23307.459,31765.6,272.51312,29642.041,20746.357,193233.08,56.06395,18.741262,95.83093,112.3648,35.720963,226.31006,64.13287,33652.07,61458.69,58120.86,29687.06,29914.23,13131.428,19687.75,50120.16,49400.418,19616.379,27294.695,91604.66,43433.082,37053.293,15372.899,27627.428,35983.047,15349.122,38772.1,48678.54,41646.945,40108.094,11478.321,
2069,237.11167335913663,2.6363165,,,,14,,,,,,,43.577377,23.477486,37.531727,32.950935,84.5354,87.964615,247.41531,420.27216,334.76413,58.400013,106.86502,159.56406,174.74893,61.806515,214.6585,133.79033,59.88514,14.017568,32.159836,42.908466,39.209167,77.75781,26.124172,16.453106,126.32781,22.470533,235.60873,288.0244,242.46436,116.16202,39.177742,224.20898,35.775734,83.278244,52.96967,89.26129,213.56134,78.005424,89859.56,123036.71,140965.5,156796.73,139816.7,185337.89,200304.6,103939.89,175450.31,123264.11,182.59898,41309.504,31571.398,218966.47,158121.47,176820.33,36.97215,149918.75,107058.164,267319.03,20.300385,199.7207,119.34553,50.30459,318.46976,157.05809,230.30362,54541.848,116976.945,129022.77,131666.25,57762.215,160196.61,104489.03,196374.94,202884.6,141330.5,125930.13,187361.66,155446.89,119939.86,107122.83,125790.664,143358.8,124505.27,154047.55,160019.03,135020.77,181202.19,113653.19,
5208,237.11183512486602,3.6023726,,,,49,,,,,,,15.405241,885.27527,615.9091,453.0263,3237.0989,501.22607,757.74023,933.7144,1022.6541,709.21893,976.992,360.13647,725.75226,434.4149,543.1102,1208.8235,20.752745,20.149784,1869.3998,533.2575,1408.4983,703.5788,1360.1179,1173.2903,411.47153,1754.7317,1404.9594,528.6618,1270.752,1288.6332,4577.4385,2757.4978,22.422428,827.39636,3039.1475,1195.2461,381.008,2218.4263,8196.971,21494.07,19637.64,18472.314,24960.932,21383.736,38034.37,9976.393,34951.87,4302.6772,2133.359,15853.31,9993.488,20289.45,18146.682,33287.086,38.26265,28826.195,6951.3574,52064.957,861.2388,387.51343,406.1712,2952.1082,956.2254,2851.2788,1208.8087,11870.138,12976.635,27340.375,26939.518,14348.581,33334.39,21345.07,37082.31,34560.77,27610.902,25457.83,38488.676,21244.383,25666.318,21936.285,13791.05,25161.799,24294.637,19360.64,33675.812,32581.953,36399.066,20232.666,
6644,237.1121436308125,4.0171986,,,,199,108,[M+H]+,,1,6647,236.10501,16.643948,0,0,0,17.560635,0,28.968819,339.76022,52.944046,84.903015,52.138004,1075.9175,1609.4387,0,70.65306,76.023636,31.107178,0,23.982555,0,0,0,0,0,0,0,121.26268,167.21384,0,360.9847,601.6878,62.571724,11.964205,0,0,0,0,0,15980.174,17470.428,22073.455,25436.13,18065.342,24636.38,22057.61,15269.586,25270.242,13179.488,0,7470.9336,7027.9194,32085.055,24758.723,23548.457,25.697502,20313.104,12662.217,37189.453,159.67488,0,0,0,335.85416,0,463.1997,7711.491,9478.17,21637.66,9188.941,7848.3965,19563.137,12559.947,26632.469,24146.543,11596.903,6009.2095,26744.146,8423.82,2090.785,6460.9053,4603.3354,9584.346,2851.2148,8896.94,10613.602,14485.239,23798.332,5310.1406,
6315,237.1122045207781,3.9414394,,,,,,,,,,,16.643948,0,0,0,17.560635,0,28.968819,73.4724,0,45.025146,0,532.8243,1045.2932,0,0,59.04255,293.8658,0,23.982555,0,0,0,0,0,0,0,0,0,0,0,260.85516,0,66.86814,0,0,0,0,0,13769.127,15602.952,17884.03,24529.293,13713.66,25268.443,22312.36,12351.016,45705.15,11842.141,0,6458.907,6672.3247,26711.383,14871.384,17709.066,71.877754,17373.668,11966.361,35401.836,65.25062,0,0,0,0,0,47.28267,8214.264,8636.195,31619.045,5835.2646,9814.773,17114.264,8049.1074,22091.35,20562.908,10803.343,7127.328,24795.46,12556.018,8382.729,7590.7256,7303.1943,11899.095,11255.505,11593.722,11153.649,15997.265,16652.248,5933.997,
8140,237.11221770106167,4.4725785,,,,,,,,,,,106.259766,0,0,0,1119.4607,39.921196,293.37762,40.12874,95.0022,0,155.34622,127.37983,545.2311,192.4809,0,0,23.266151,45.06021,333.7074,0,0,0,0,0,0,0,0,0,89.957344,22.985727,3706.1636,927.45404,13.1058655,66.20552,2222.1187,0,0,0,655.76575,1172.8228,1217.4523,2004.3033,1542.2893,2442.5022,730.5936,909.3488,1134.583,1699.4158,1842.8945,393.35428,1166.1971,733.49976,1415.1244,647.42847,13.561017,3057.0461,712.9771,3821.835,0,26.690174,20.30769,493.41302,136.78172,0,1205.2582,1160.0486,1804.574,837.70966,2564.7341,670.4018,2628.2256,335.50568,2156.2632,741.18774,1176.8033,1170.5265,736.9728,2242.4382,1583.4622,602.81586,1110.9111,1454.2438,1932.5918,1285.548,1146.6862,1938.8052,4140.511,1983.788,
400,237.12336197185266,0.95550406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.15326,1479.784,1660.6111,9790.674,2588.8247,2061.138,3970.5547,1566.8912,2221.769,4102.3335,0,3324.3376,17735.916,13378.55,1493.1736,5684.321,0,17449.225,2397.7625,19875.824,0,0,0,0,0,0,0,3243.7202,4221.0977,3266.7024,889.4027,3365.1277,19031.479,16127.37,2480.851,2026.4451,1211.3865,753.51904,19624.58,2503.009,3628.3296,1596.5387,1957.0466,5908.4233,4768.6626,3770.6133,2061.7705,4810.776,16097.82,36766.418,
6884,237.14810279758274,4.0829244,,,,,,,,,,,238.30917,1809.1733,2238.4602,2500.1719,1985.286,3694.33,2656.3408,7796.143,2855.652,3486.0132,3606.63,3287.0605,4445.4546,4892.2866,3395.474,5724.809,81.75108,724.6927,748.51996,0,0,1827.3448,942.1284,3429.62,354.51132,1502.3143,1618.6631,3687.0383,3616.1892,4812.2725,8414.837,1946.8049,27.67658,4382.0776,1714.9629,1151.1747,0,218.24353,10020.449,16604.904,12074.925,10008.5625,10029.863,15400.949,8392.893,5317.7866,12871.731,8916.387,1780.8132,6139.4385,11941.2295,16092.191,19122.121,14444.8545,221.32556,11604.662,11254.221,45059.305,3049.7449,3570.3523,1685.3312,2005.9133,4733.686,133.20473,3431.3662,14672.432,11132.539,6886.9463,5309.015,7954.9473,11159.465,10053.253,32485.568,33251.62,11456.711,9726.111,11291.92,13342.813,8000.565,7439.3965,10094.436,12799.318,7314.921,10398.645,15840.547,5279.834,28705.59,2140.4968,
4196,237.14839510127774,3.3380861,,,,82,85,[M-H2O+H]+,,1,4185,254.15185,232.8414,291.38223,210.53441,358.2924,196.81334,305.99344,577.1507,461.93872,301.16528,406.24734,486.32324,486.3004,710.0265,781.65686,560.2894,288.75394,353.5103,160.07275,561.89954,313.92963,282.71085,316.1418,363.6287,682.10223,576.4444,300.04346,1283.8809,568.4698,408.3612,403.00674,322.043,1045.3876,300.99677,394.9861,279.5989,631.2013,671.5804,372.21414,104828.57,109288.67,67825.98,68345.055,143445.27,168169.3,209080.81,99584.71,172076.83,125381.164,1887.7922,78145.77,43623.426,241269.27,92369.32,162214.7,185.18976,180116.28,100477.21,291337.06,480.37735,446.03723,212.04417,357.94083,1260.0917,438.4218,1367.0748,117688.35,120800.46,131609.47,118491.44,119371.01,198464.69,40516.875,191016.69,193602.47,133544.83,110597.64,82104.81,158098.72,132297.92,120037.94,47246.098,69283.93,62905.324,148986.77,148555.28,182065.33,192851.6,102906.625,
1966,237.14861445018684,2.5871916,,,,,,,,,,,23.729982,12.186558,22.042328,21.23787,87.975044,13.862102,20.776703,30.205345,93.216576,30.843552,39.798214,102.10142,94.065186,24.163431,71.49238,125.55151,31.261602,16.977776,11.426504,38.315117,34.18215,17.89347,106.13947,27.43179,29.02895,29.331978,169.42,197.77322,111.53739,109.25149,49.246372,92.17508,17.255867,76.95546,10.002448,29.135628,100.24562,205.8071,51738.008,50289.35,88255.69,40354.086,59972.49,98672.13,55604.36,42778.33,51417.203,44381.18,29.821875,19406.83,20120.727,109274.7,123982.62,42362.875,103.07015,115162.73,44653.426,115421.484,63.657753,16.008501,58.405247,14.12762,224.05453,11.876825,161.07964,26646.305,30836.422,84089.36,29309.629,61639.555,38474.05,27100.752,85850.586,112657.414,39345.895,57626.293,83602.59,79129.836,28732.535,44327.383,88216.28,120450.484,51503.47,40532.383,105269.86,40029.902,48950.785,61531.855,
7702,237.14862655789398,4.322675,,,,,,,,,,,183.49687,1950.0217,1399.947,551.8712,3395.2388,1535.4464,2241.4795,2558.6936,1224.1254,1825.9191,2159.558,2187.173,1561.1512,1522.7308,1070.4193,4197.21,193.15039,45.615784,2261.789,261.2296,960.17523,2021.3949,2169.8633,2049.7834,1743.8119,3185.1443,1652.4341,3633.9119,3792.2598,2553.1104,3663.6223,1567.3035,76.631134,2604.4329,2759.2158,2752.5203,0,3034.371,8052.3213,7206.3623,17616.78,14420.145,15610.794,20907.662,14911.3125,4639.932,17749.85,11127.62,4073.5115,3129.3193,5668.8906,20010.559,21469.41,6849.8105,136.52481,21147.223,3708.3923,25765.32,1841.5332,2542.5022,2643.2505,1663.6614,2253.6997,1644.7207,3100.5178,12835.464,11519.141,5901.1343,15483.0,14397.454,5614.014,6896.243,11978.311,16998.658,15861.704,5260.148,26689.465,12622.295,11096.364,9167.439,9530.114,9277.226,9252.266,16267.051,14642.715,12094.783,11197.595,7434.6367,
102,237.1577281674834,0.49611303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15343.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5878,237.1849857275132,3.7859578,,,,,,,,,,,19.69902,0,21.41884,48.35922,3578.5237,114.36138,93.38573,268.5878,49.213047,29.288292,325.3024,86.91201,235.02496,100.67853,394.86545,197.17549,0,0,1021.32214,110.516716,0,22.592333,28.329632,0,0,286.0821,166.41263,96.10984,59.217987,242.86317,4766.6147,81.94661,0,47.078667,0,0,0,0,1043.0458,1570.8125,1158.6044,4942.701,4970.907,4810.0356,2361.922,1769.2764,3872.1724,1552.7009,0,2051.3071,3471.7095,3240.651,1956.5801,2664.1216,0,3091.118,2662.1487,5267.4316,43.69057,65.75113,52.02729,47.3862,43.038536,16.854845,107.10295,2358.3162,2899.9055,2546.8281,3131.9248,3435.8147,3977.83,2390.1235,2300.029,1631.6282,3595.085,1089.5455,2455.604,3419.503,2661.7456,2350.1873,2056.27,4127.2354,7041.2056,16329.038,6336.815,6495.1094,2830.8833,2958.761,
7660,237.18500006521597,4.33248,,,,,,,,,,,17.40882,0,338.04327,126.40657,164.88976,456.87848,393.91782,511.7777,400.12054,396.00967,406.17352,721.0008,1575.3064,452.12756,352.2447,115.64432,39.144226,35.676056,88.417816,0,0,152.20413,105.957695,126.24788,160.85094,164.61641,249.83983,838.2747,94.99967,274.96338,74.147964,0,17.135921,189.49127,167.06007,631.7151,0,0,36848.332,57949.34,61912.395,99419.0,43834.04,108882.875,76195.97,44269.555,79905.875,39521.39,277.99435,41872.695,27045.773,52977.863,45264.926,61592.797,14.656042,95577.086,36416.848,116449.61,62.743797,254.11101,254.49736,82.00122,184.00891,127.87335,382.6024,32917.895,59798.29,71993.13,42366.445,43604.297,52123.074,27768.273,73483.516,63921.824,67354.21,24540.1,58433.797,15251.296,7099.939,28160.775,16416.871,74563.92,7986.5205,28947.572,45122.832,72898.734,49785.715,14503.841,
8050,237.1850028913099,4.482742,,,,,,,,,,,54.743073,279.43597,208.45256,934.3831,175.63275,772.4386,1165.3271,1386.544,352.17603,535.2723,1448.6826,1309.0967,1634.6211,1280.8306,579.3506,237.12505,192.04555,313.43787,246.11914,0,319.0939,758.921,93.55846,1165.9778,478.5589,645.3956,915.475,947.8994,608.02734,209.72229,959.01654,59.89051,29.849054,485.39825,972.6277,72.09923,0,157.05458,6804.654,23707.676,27831.785,28004.182,13303.98,20540.848,47288.867,20023.08,37536.05,23055.328,101.03857,16279.409,6401.5674,25640.898,18890.053,35394.555,171.2994,34070.367,14221.66,64558.25,785.1751,716.24896,1066.9456,470.48746,2140.6707,127.87335,1785.4673,33450.973,25710.695,33675.367,18839.762,21817.842,17503.451,16480.953,35092.69,31278.752,21233.084,13542.983,75846.01,16697.512,11877.12,12373.086,4694.09,15901.127,9641.576,7921.588,18309.355,23341.365,62096.348,16538.846,
9089,237.18507192117988,4.7971387,,,,,,,,,,,365.21646,549.58527,578.3006,595.7094,323.25665,720.93005,780.9493,945.83734,663.3497,983.87854,956.2279,193.5927,576.2153,843.3677,1512.8417,519.6067,51.057526,213.87308,447.22168,495.57086,523.58484,525.0271,541.7945,896.41,786.0935,92.77806,1694.4878,1044.0659,912.38464,1497.663,893.3369,756.89484,14.231432,838.45776,762.0802,551.95654,580.8331,290.8537,6495.897,7400.115,18281.9,10020.609,8500.368,7297.323,25979.861,10096.088,27751.893,10253.396,1075.6707,6548.7295,5731.8984,31995.56,15910.572,13848.704,53.722893,25506.86,9891.914,34060.19,640.65784,609.2423,563.839,416.33267,867.79846,463.34866,761.0614,8789.244,16336.25,11666.638,7424.845,6931.4937,12623.586,10068.1875,17463.719,28937.553,17835.453,11556.245,9675.9375,18526.484,7907.291,8136.516,6239.6445,20602.87,10049.905,50714.27,17792.338,15630.883,9399.979,14272.949,
10524,237.22136208924917,5.531853,,,,,,,,,,,1328.2639,863.8078,1342.9669,1628.5203,1694.559,1658.2354,1676.1066,2078.0647,1632.6682,1903.3854,1107.0208,1063.0333,1258.056,1445.1371,1932.999,1216.1154,21.393772,1388.7086,1192.046,1481.721,1433.4155,1427.338,1639.7136,2058.2952,837.3014,1215.1166,1384.3348,1858.0425,1344.543,2118.206,1332.1467,1750.3569,15.9112835,1891.5188,1451.5148,1875.0126,2075.713,1906.6984,428.07196,734.9171,2689.2542,4893.165,885.3851,873.8556,2048.6982,235.62766,13731.198,1576.1598,1908.134,11535.641,2033.5212,1639.4775,28706.754,16106.177,22.100145,4190.7637,4779.42,4251.541,899.57935,1524.0184,1669.8873,1182.4662,1932.4037,1268.1654,1962.8335,12450.584,8845.583,0,5980.8193,9711.414,29263.307,851.3464,1522.7737,1652.805,15825.5625,14934.823,10272.136,9235.845,13107.393,7446.3726,41112.9,23401.549,6849.008,22474.67,6509.708,3732.3486,1862.0623,10642.087,
10411,237.22145529013386,5.400089,,,,186,,,,,,,1296.4697,1109.2483,1617.0719,1739.2097,1811.2118,1658.2354,1664.6229,2136.7825,1906.8047,2216.7385,1480.1237,835.1627,1271.4705,1749.781,1917.7026,1779.9122,21.393772,1301.9906,1128.0303,1566.5739,1648.6732,1331.1042,1898.221,1065.0139,1880.5343,703.925,1898.2041,2223.8936,1894.29,2888.064,1079.681,1433.0726,23.12064,2103.298,864.7324,1496.7787,2323.0386,1821.8472,9164.205,10989.004,27414.254,27278.871,75003.21,86756.43,49987.984,11480.55,65686.79,14479.09,2499.7378,20162.428,5685.4434,122208.76,28706.754,102843.06,37.99689,196515.64,14083.262,88291.01,1370.2152,1444.1079,1900.339,1201.5563,2015.2266,1438.4601,1959.4131,18576.805,15349.248,24757.598,31906.262,14521.334,39060.195,104453.08,65757.88,134911.66,58773.535,50288.99,66101.98,21489.307,29898.072,62904.49,53920.11,38459.277,27922.387,44463.855,17469.42,16093.227,29560.027,261161.9,
