row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_blk_04.mzML Peak area,skin_07_0_UB.mzML Peak area,skin_01_120_UB.mzML Peak area,skin_07_600_UB.mzML Peak area,skin_10_240_UB.mzML Peak area,skin_07_240_UB.mzML Peak area,skin_10_480_UB.mzML Peak area,skin_10_0_UB.mzML Peak area,skin_05_720_UB.mzML Peak area,skin_07_480_UB.mzML Peak area,skin_10_120_UB.mzML Peak area,skin_10_600_UB.mzML Peak area,skin_07_720_UB.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,skin_05_600_UB.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,skin_05_480_UB.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,skin_05_240_UB.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,skin_01_0_UB.mzML Peak area,skin_01_240_UB.mzML Peak area,skin_01_600_UB.mzML Peak area,bld_plt1_blk_02.mzML Peak area,skin_05_120_UB.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,skin_03_480_UB.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,skin_07_120_UB.mzML Peak area,skin_01_480_UB.mzML Peak area,skin_04_600_UB.mzML Peak area,skin_05_0_UB.mzML Peak area,skin_04_0_UB.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,skin_01_720_UB.mzML Peak area,skin_04_720_UB.mzML Peak area,skin_04_480_UB.mzML Peak area,skin_04_240_UB.mzML Peak area,skin_04_120_UB.mzML Peak area,skin_03_600_UB.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_03_720_UB.mzML Peak area,skin_blank_20.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_08_240_UB.mzML Peak area,skin_08_480_UB.mzML Peak area,skin_08_0_UB.mzML Peak area,skin_08_720_UB.mzML Peak area,skin_10_720_UB.mzML Peak area,skin_08_120_UB.mzML Peak area,skin_03_120_UB.mzML Peak area,skin_03_240_UB.mzML Peak area,skin_03_0_UB.mzML Peak area,skin_08_600_UB.mzML Peak area,
45,220.15435428359368,0.46773893,,,,392,,,,,,,0,5813.6895,8573.9375,9052.796,10237.467,12670.593,11060.141,13100.039,5800.4316,10554.742,11713.78,11929.401,9668.834,0,5829.1445,0,0,4469.368,0,11102.849,0,12668.522,8392.482,9064.064,0,4117.981,0,0,0,0,0,39.35888,11707.686,0,6565.1025,7174.3374,8242.176,4794.9336,2495.6067,0,0,0,0,0,0,0,0,0,0,8522.832,9842.359,7587.0923,13139.01,9692.095,12435.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957.507,0,0,0,0,0,0,0,13087.772,10886.831,10417.659,8384.631,11609.685,13706.256,14004.376,12069.762,6255.514,3275.5789,
432,220.54672305442148,0.99895334,,,,,,,,,,,0,2609.1587,3208.0593,3015.5493,2978.5276,853.5056,3497.5693,3473.0466,2003.9203,5448.8325,2615.1877,4823.7363,4834.726,0,2165.4224,0,0,3976.4714,0,3674.5938,0,1284.1792,2073.9812,6881.654,0,4143.265,0,0,0,0,0,0,2408.726,0,12351.127,458.14178,4390.4,1337.6936,277.34003,0,0,0,0,0,0,0,0,0,0,1640.4584,5426.734,6128.7524,3698.563,2377.927,4765.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.5553,0,0,0,0,0,0,0,3332.0989,1848.5815,5250.114,922.13477,4106.797,8185.287,12543.351,1446.2769,1473.024,4973.5063,
9946,220.5726800372055,5.379971,,,,291,,,,,,,0,38483.97,73840.63,33385.508,31072.898,43436.82,47420.418,38198.54,92340.47,39285.332,41812.152,32875.51,52467.54,0,94312.35,0,0,87810.55,0,80137.21,0,90534.81,88976.91,85440.59,0,90486.56,0,0,0,0,0,0,60322.684,18.83166,49784.434,92886.28,92869.055,86634.234,58436.07,0,0,0,0,0,0,0,0,0,0,83819.29,94445.22,100847.695,66264.266,88226.5,101478.74,0,0,0,0,0,0,0,0,0,0,12.649894,0,0,0,0,61582.188,18.757647,0,0,0,0,0,0,32642.781,36010.746,38175.03,21642.969,48784.844,32433.016,85555.09,78289.69,66890.99,25250.682,
10249,220.57271193808683,5.5367174,,,,292,,,,,,,50.968018,301994.4,505048.88,428027.03,338096.84,377436.0,431191.6,406626.16,718850.06,401367.5,401206.12,345326.06,483878.34,0,460815.97,0,0,365843.72,0,386479.84,0,457467.25,450339.16,383238.34,0,516243.25,45.53968,0,0,73.70647,30.162159,83.29228,389141.34,33.240795,463946.47,682983.0,404571.97,358253.2,378952.66,0,0,0,0,0,56.36452,0,0,63.494064,0,378198.5,486837.38,421099.7,430175.28,408600.9,431566.03,36.732002,14.304242,0,0,0,63.889137,0,0,0,0,0,0,0,0,0,385402.1,26.260714,81.76613,0,0,0,30.167953,37.87602,297331.06,394633.7,406780.62,242298.22,400948.12,381111.62,294589.25,475720.34,380872.0,290627.34,
539,221.07886034723583,1.2860618,,,,,,,,,,,0,30615.125,14955.252,4064.2725,12475.387,8580.833,43197.055,51143.887,44173.94,33492.727,3142.9597,36752.42,42193.598,0,12762.615,0,0,39268.203,0,12476.587,0,9976.084,7356.881,31811.42,0,5376.392,0,0,0,0,0,0,3570.8977,0,40065.305,10339.888,3639.015,36300.215,13428.726,0,0,0,0,0,0,0,0,0,0,6494.0864,12948.893,22021.385,32314.84,7098.4834,23428.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13974.625,0,0,0,0,0,0,0,3298.5513,8193.488,34602.973,7219.7627,7940.9995,50093.61,34801.7,2117.0588,30765.746,9709.39,
937,221.0790287734222,2.0949283,,,,62,,,,,,,0,42492.934,41502.535,41408.7,51657.918,44040.066,61637.46,58498.97,60523.996,48640.6,49466.484,53878.266,62509.12,34.604805,51401.13,0,0,59052.387,0,48678.266,0,28479.23,33205.95,39221.68,0,50135.676,0,11.266508,0,0,0,73.3891,61147.94,12.606765,61911.273,39721.17,48484.14,50475.8,55024.816,0,0,0,0,0,0,16.843744,11.168139,49.560116,0,42160.066,57413.676,62929.547,53782.15,48823.555,65334.71,0,0,0,0,0,9.321843,11.937874,0,0,0,46.358208,0,12.533249,25.638042,14.134008,66045.77,0,14.322849,0,30.024736,222.72466,12.007484,48.36985,42261.41,44111.16,54281.41,42455.31,63959.234,51560.383,70634.92,55924.094,57433.68,48303.527,
2668,221.08064606237667,2.8380907,,,,,,,,,,,0,0,711.7132,1589.0688,2761.4568,0,1151.8384,3408.4243,1482.45,1087.0675,941.2491,3486.2188,5717.2773,1859.2887,1662.6277,241.557,825.84015,1212.3644,0,1392.7932,2416.7693,814.33154,811.7678,909.3312,0,1725.3303,0,544.55566,2430.234,169.11986,446.79276,118.05063,2307.6,2770.704,1404.551,0,3038.4404,1133.2722,913.99365,54.30181,951.67224,296.68195,0,771.2656,16.102112,1080.5958,38.604977,483.20944,958.5647,865.2189,1078.1404,3843.939,1157.3123,1349.0493,2897.61,0,43.778282,575.4258,97.24013,0,480.4591,878.7948,3570.1995,2744.5042,1997.7908,220.53664,1060.9612,140.58345,2362.934,938.1136,2900.6716,0,2708.9324,3818.106,2594.3232,56.744312,88.07318,2917.5632,1104.3882,806.0167,914.3717,1270.6948,2514.7642,933.4763,4840.4517,1620.7385,1126.3291,1678.0677,
168,221.0922295934,0.53049487,,,,,,,,,,,0,3067.0642,353.24838,6780.4546,183.00745,4855.2983,1039.116,422.64795,15644.811,15194.058,197.18521,752.8886,5302.147,3744.944,14165.834,16701.271,4388.004,15349.681,1638.3478,5879.7544,22117.658,100.13165,292.2231,5226.8755,0,13169.23,15758.746,2565.842,16639.709,41206.16,21087.053,39308.312,15640.812,38192.32,14160.056,3193.46,28873.543,24582.443,125670.54,7385.511,6321.3413,14655.337,1048.8713,2613.007,23275.035,13724.545,38950.836,2294.6475,10849.385,2624.735,8492.836,28694.646,25213.023,46971.973,22220.781,0,31554.906,39672.16,30994.447,619.6976,32241.346,6815.463,17773.123,12574.3125,1525.1626,39583.46,25399.139,34573.88,36053.133,28441.13,12429.753,0,1326.9072,1981.2233,38324.902,11937.904,57393.324,22817.475,222.74911,795.3727,153.6361,8764.562,939.1634,1537.5251,11295.087,30505.467,15053.307,20291.025,
10275,221.11710166750717,5.539161,,,,292,,,,,,,0,61239.566,125825.62,88666.94,90483.336,80151.1,94456.08,90316.6,146051.34,83409.06,88965.17,79474.91,110018.55,0,161539.67,0,0,205424.95,0,196338.12,0,131716.5,111370.65,144460.61,23.027407,174365.84,0,22.47641,0,0,0,0,195734.64,19.84481,89702.18,190132.38,209583.67,165236.81,190198.89,0,0,0,0,0,0,41.044804,0,25.349426,0,160097.05,241757.62,216953.77,195193.77,203941.42,216827.08,20.493912,0,0,0,0,0,71.833984,22.309488,0,0,0,0,0,33.563747,0,232371.81,20.932634,186.10336,0,0,0,17.81245,59.11703,55790.84,68079.914,68595.195,58120.203,96841.43,67592.98,174456.2,152542.89,137958.5,55134.18,
2972,221.11712600124494,2.9288154,,,,216,,,,,,,21.596287,139373.19,137156.8,212387.5,234357.17,89556.14,269926.06,264280.47,205691.34,95509.23,126207.53,260849.23,286116.97,45.16787,180956.72,15.273632,28.887566,207379.69,34.043194,272181.9,14.267635,115457.59,181400.72,73789.85,16.926748,308563.6,15.101624,34.17914,35.429646,41.36523,41.249855,69.32106,125921.85,235.95929,345815.38,237530.66,309299.22,285470.66,260755.03,24.313963,94.33435,26.803095,27.148724,28.518826,15.147094,367.80014,27.177525,1753.885,43.164936,217879.48,326850.16,372546.22,147060.3,146347.33,451816.56,48.265278,26.013987,16.28797,48.642685,66.101,45.591938,76.0159,41.789497,19.027836,64.96602,63.94375,46.12588,98.09781,85.601006,130.7521,363699.28,94.056656,126.352615,28.658886,48.307156,65.55351,201.1462,41.65856,226078.5,223098.97,245722.1,237353.58,269732.94,268681.28,420626.2,329333.25,281067.4,152126.94,
6339,221.11737145783917,3.994911,,,,195,,,,,,,136.6087,16359.669,15625.031,62813.137,72729.36,30876.615,24788.562,89217.086,36806.395,21508.184,67558.555,33796.14,25009.123,383.029,22980.695,244.40813,2173.3477,20798.902,1934.6016,24568.455,213.13016,12904.217,11732.718,15762.227,166.48894,19942.678,3056.5862,3447.9126,2486.7217,1596.7751,2117.2124,3661.7634,93806.52,1166.5217,45436.1,24462.64,30079.842,29015.926,18989.953,1296.6106,553.3623,1500.3567,1952.7769,2267.7954,523.89465,1850.1697,363.08923,2286.117,3163.6804,15419.197,29503.9,25301.893,21049.352,21337.537,40107.207,13.044418,289.5061,824.2751,1194.176,1994.6053,2372.9885,2628.8445,977.65656,2294.2236,502.08112,3132.6443,684.90704,848.3318,2510.866,0,33089.96,95.59431,4453.3584,875.29736,1461.0315,1977.1927,1318.4365,777.06635,61885.25,40147.598,23165.072,25269.238,24380.596,31486.943,33649.55,27817.938,36454.305,25474.64,
8758,221.11746005359217,4.8164015,,,,,,,,,,,0,5440.6406,16140.919,1880.7385,4149.1895,5222.921,7187.838,4113.1846,8363.654,4225.395,7818.91,7825.759,5132.5605,0,4420.379,0,49.206295,9067.34,207.77475,5953.3247,0,12148.922,8468.962,6896.23,10.956178,4236.573,108.97438,0,181.30797,34.79741,65.88449,28.776764,11607.742,30.674057,6830.921,4146.192,3808.6787,4504.933,2444.998,0,148.833,45.416054,149.06676,21.07696,15.728548,40.41436,0,191.71587,0,11672.92,6632.825,5308.3813,2474.479,4694.928,10255.278,13.546409,0,0,0,0,0,0,34.552643,0,48.780323,0,0,0,0,0,5898.6934,39.60827,0,78.98291,46.34745,201.11649,64.790054,0,5061.596,881.25964,3301.4219,2956.5588,5230.611,3926.6162,8982.914,6741.123,8810.514,2753.9185,
8868,221.11751043796238,4.871144,,,,,,,,,,,0,6109.8604,17699.887,1450.967,6145.627,3461.54,4860.3486,2517.0872,5189.4307,2604.3335,6560.9326,7530.248,2869.5618,0,2528.0486,0,49.760635,10377.636,277.98532,5953.3247,10.645732,17719.217,12743.38,5367.324,0,4323.905,346.2795,0,252.9703,34.79741,371.0046,28.776764,7590.204,30.674057,3329.1274,3370.7227,2267.5066,5332.3975,3534.0178,0,167.19809,87.08191,163.26694,142.97665,15.728548,525.34845,0,471.83136,420.9113,15861.014,5353.838,5689.5845,4367.675,3305.313,6567.1865,13.546409,0,0,60.422512,141.79556,26.11588,279.94836,266.86057,294.43866,205.00327,19.60495,0,71.12005,0,0,4547.9097,32.53411,339.592,280.6635,46.34745,418.20566,64.790054,0,3982.935,2541.6155,2455.1602,4249.8145,3950.2305,1680.492,10518.419,6482.1226,12689.816,4283.7837,
5912,221.11755474868528,3.80864,,,,,,,,,,,0,6690.3213,42066.766,13346.808,13620.439,8930.571,8341.483,20648.2,31668.84,7535.416,12946.525,11916.371,7461.9297,413.8357,65389.258,97.64873,1706.7327,85456.37,0,61727.395,1062.8882,11271.02,32825.496,9455.67,11.034116,17170.455,0,1304.344,0,0,0,0,19537.459,1781.6602,11840.394,30461.395,64884.562,69732.3,12698.577,0,0,727.8717,0,3060.9417,723.07983,1091.0709,0,1399.1119,1614.6499,30556.344,17894.877,91280.08,22304.213,64595.5,21871.773,12.967578,403.06308,410.30896,296.8858,617.95746,0,947.50006,358.9887,0,0,555.5713,0,0,0,0,32058.176,41.659996,358.9186,0,589.7649,58.84553,273.60083,0,7451.2856,13043.348,16709.81,5498.197,12087.891,16201.505,19677.756,75754.52,64153.293,3774.906,
7351,221.15365741803546,4.290356,,,,27,,,,,,,30.527195,25062.412,43276.586,44706.29,49024.51,63104.684,38104.492,30592.807,91101.62,79810.06,28864.436,29634.01,73846.47,675.98315,46732.57,1886.2861,1431.4459,71685.44,4866.4897,54255.957,2451.5005,35768.207,36251.137,50272.184,103.700554,54684.38,5561.129,1789.7347,1536.032,1947.752,2185.7722,1686.9166,132057.8,1593.3575,89822.984,52598.566,73843.23,61853.734,43816.48,2037.3185,0,1617.5382,4216.551,2205.0735,5613.455,399.7402,929.94934,1737.3062,892.0594,46831.07,63578.895,87872.875,66142.56,32315.967,92979.43,13.328919,2375.9749,869.5332,2059.8838,6232.0044,1089.2198,597.39813,7055.979,3211.0298,1265.1084,1392.4375,0,1098.6368,1333.6888,1298.2026,103686.9,26.975094,3621.3308,4260.175,4126.2866,845.28906,2509.794,4461.1294,39744.832,45118.242,52148.113,16829.709,29943.357,59512.02,71082.99,58032.105,57303.49,19947.012,
11044,221.15380306673714,5.866079,,,,274,,,,,,,266.68243,240.42456,475.74792,339.40955,1471.9652,285.32465,1934.4381,0,1239.8441,1415.6228,802.38336,1196.9008,4072.0679,1310.4797,0,3170.2932,11989.459,884.129,13980.069,535.65857,2337.1577,0,388.2533,0,202.05383,466.30853,14170.025,10472.08,10233.086,7692.982,11745.311,14952.977,0,7847.021,322.39233,0,1319.5853,0,0,3495.2021,20039.926,7353.7563,22427.15,8343.841,11561.813,17350.67,7783.8896,2248.4724,17337.113,750.1072,621.11725,0,0,0,1228.7003,121.31769,8468.773,6312.3555,9724.523,12177.332,8390.589,13301.869,5982.0425,3959.245,3253.8381,10753.718,24704.264,13768.341,13655.966,12251.885,0,438.0629,3500.5793,5664.5186,2363.2024,7533.2026,7682.077,8587.74,351.91013,1152.3977,2038.0452,689.38477,1646.0474,0,0,0,0,0,
10187,221.15380499666873,5.4691935,,,,,,,,,,,150.8489,0,1168.3372,1511.9955,827.91,589.94495,1399.5769,0,1374.5508,1144.1777,1140.3252,1410.2822,1281.5828,367.6857,769.6334,179.11113,5223.3926,954.6024,8479.017,1305.0182,349.81946,755.5478,1065.0938,1790.1016,149.4174,1124.6553,11869.04,229.48245,12829.699,748.0713,13504.458,586.0493,1367.5831,1059.256,900.59924,876.0123,1473.029,2202.8977,1342.9471,2201.1897,9335.195,1609.405,7696.9126,2828.509,806.61334,6208.0234,153.16942,1180.8239,9816.117,1682.3356,1097.651,1637.8376,1444.9797,2309.5203,2697.4104,19.705124,241.65495,375.51328,1348.3176,2216.6665,1018.93036,7862.431,2213.6528,12429.552,5546.0195,1180.5721,11440.826,2163.9504,1281.8634,1178.091,1725.3168,81.1054,6713.1987,9325.629,1180.9978,4689.468,786.1895,1506.9202,1361.0416,1166.1683,620.28064,1642.2893,1250.4746,1529.6415,2597.5815,1432.3483,1787.4758,1138.0972,
11370,221.15381010019954,5.9942117,,,,,,,,,,,13.106102,379.21933,265.26672,339.40955,961.55615,876.03406,474.62915,0,265.6637,186.21735,297.50226,789.696,1710.6821,386.2449,0,935.0515,2315.7246,689.652,6809.8057,310.73605,769.04645,235.67844,388.2533,538.2546,23.643166,332.49557,7657.297,2852.8777,2681.634,2631.5962,7101.7036,4555.743,0,2337.676,654.1516,231.92972,363.4325,0,0,1139.6927,5461.686,1700.8212,3327.5547,1980.4946,6120.987,2968.3252,1807.4359,1686.296,3269.2942,780.1984,890.8968,0,659.8535,0,559.83154,19.526022,1437.3615,761.7089,1461.9415,6583.093,1882.1923,2095.7017,3320.7434,4912.1436,1488.2443,3554.2551,10707.866,1417.2905,3582.3591,8931.311,993.9262,39.877052,2533.3867,3334.8545,2177.3237,1874.9885,3860.0,6776.9053,1025.3024,663.39594,307.7857,0,1368.1306,285.25543,1401.4501,0,308.46124,305.51813,
12762,221.15381836022496,6.5274777,,,,,,,,,,,0,0,899.4377,251.40741,223.91035,142.78786,1206.1978,227.2951,149.8921,188.68602,915.7904,543.8553,643.6493,23.828323,137.45374,39.94444,1003.22205,218.06293,8327.654,403.20172,1626.8357,332.12204,542.50916,413.53912,0,193.36269,13194.33,6928.4375,4610.912,3422.5632,16636.023,10290.987,287.791,5331.6323,0,244.97902,0,0,0,229.01459,2058.2534,3614.2312,12356.661,4628.6616,6421.3667,8465.132,11934.405,6218.9014,9088.086,1347.9359,507.667,0,0,0,0,0,1481.1738,1382.936,594.99243,4185.648,5196.602,9991.59,10320.291,12293.209,4368.954,15880.595,26857.244,14451.613,18496.502,21237.043,449.6189,0,6054.2295,15996.0205,4876.9307,5644.175,14250.642,22855.533,200.62459,0,149.63728,0,1532.5522,244.52185,390.92035,0,0,0,
11915,221.15382829676153,6.2140403,,,,,,,,,,,0,227.59766,237.2168,330.2068,485.63672,525.4053,433.5845,377.539,297.19272,243.50873,659.10626,358.57294,1069.9314,233.20139,490.5245,1174.5513,3547.0586,231.70773,9163.667,372.4217,1918.2998,179.12561,536.58,431.05438,0,427.98297,8929.5,7235.2866,4717.473,6312.2646,11250.128,7495.7793,0,4042.4492,348.09567,537.22705,225.65765,0,0,1502.1154,7810.9736,4016.4377,8604.594,5157.02,8040.455,7069.273,7098.6733,3881.642,8285.048,434.05072,1339.2787,338.6925,535.96765,0,0,0,4245.028,4520.946,4275.407,8309.13,5893.294,7484.147,5479.0654,5600.993,3082.7334,7561.2627,16879.645,8141.6035,8099.647,12992.445,654.8352,0,3795.283,6363.1807,2699.3276,6234.298,7383.8496,7776.418,0,0,324.89597,0,511.13635,0,573.86536,0,0,0,
14073,221.1538407886739,7.127441,,,,,,,,,,,0,0,27.432789,0,18.436964,0,236.07953,0,0,0,91.60693,0,22.85551,0,0,0,0,18.298918,708.31934,12.9713955,0,17.046112,14.671215,63.22868,0,0,867.1374,430.76886,482.85437,503.2073,1921.9222,1016.9159,13.8829975,213.04877,0,28.015787,31.98214,25.66689,0,0,283.23108,156.13454,643.32355,209.97722,507.35706,632.6201,615.99133,437.5448,645.5981,87.75841,120.01915,15.13913,16.795902,0,139.5331,0,80.19472,222.27351,91.36855,421.2605,400.39145,985.0326,895.76575,996.5021,651.9,1013.2695,3688.638,951.88934,2594.0388,3140.1084,14.299101,0,978.2631,1591.3911,499.92932,507.87665,812.72314,5017.06,29.750462,14.171953,0,44.247746,253.63425,17.884365,0,0,0,0,
14463,221.15386620592287,7.4065886,,,,,,,,,,,0,0,0,0,12.699776,0,16.585827,0,0,0,13.13191,0,0,0,0,0,0,0,296.70667,0,0,0,0,0,0,0,321.83487,175.15904,54.801136,298.09183,1645.1522,938.1138,0,0,0,9.831873,0,0,0,0,0,0,249.61778,7.443386,142.3291,390.21454,288.3279,226.21962,337.61783,0,22.089977,0,0,0,9.584904,0,9.074703,123.7458,8.612786,117.58337,310.22217,711.7463,311.50253,211.9661,264.54694,554.35626,4037.471,590.78864,2680.1577,6325.399,11.704073,0,315.66873,750.79663,86.201294,173.43875,321.32953,2261.6973,0,14.315187,0,0,39.6261,0,0,0,0,0,
7847,221.19012698963877,4.4523897,,,,365,,,,,,,0,14636.689,23257.18,22663.965,31865.783,23291.346,30019.365,33609.426,37016.973,22929.143,22971.162,24878.527,28722.305,0,33459.684,31.769085,0,38942.715,0,28714.43,13.174316,19174.316,20648.457,25963.771,0,36759.844,0,54.13859,0,98.709366,0,93.116196,52625.71,0,32629.736,23560.031,32604.969,35107.383,31872.748,0,0,0,0,67.41414,29.902727,0,0,23.533337,61.947533,27963.871,34478.008,42853.703,38192.11,29871.527,48816.17,0,15.663277,14.22358,20.236458,13.672256,0,28.56057,0,16.216745,0,29.323734,0,0,0,0,41952.336,0,78.40148,0,64.96491,0,21.336056,0,22411.625,18281.922,29455.596,27591.879,30692.664,29232.457,48747.98,40032.164,35580.773,25184.527,
7917,221.19014292471462,4.4857526,,,,365,,,,,,,0,14617.506,7145.904,30815.398,31731.27,9734.813,30019.365,34652.5,48159.99,7571.9946,21573.078,7982.7974,35462.477,0,44411.625,31.769085,14.873404,12193.569,39.155563,10526.916,13.174316,18874.314,6528.0786,25963.771,0,10350.937,0,54.13859,34.993893,98.709366,47.681526,93.116196,57785.89,33.311615,10354.643,25064.219,32061.75,11627.979,31872.748,0,0,27.555752,0,67.41414,29.902727,69.27661,0,23.533337,61.947533,27963.871,12726.673,42853.703,38192.11,29682.488,13258.417,0,15.663277,14.22358,20.236458,13.672256,0,48.72659,0,72.0705,35.48037,36.828312,0,0,0,0,55908.867,0,78.40148,0,64.96491,0,21.336056,0,7002.9766,18281.922,7647.307,7726.2427,8503.386,30570.418,16893.402,39607.23,40392.56,8972.776,
11269,221.19014475052725,5.9409184,,,,92,,,,,,,0,4828.632,3129.8513,7196.5483,13326.77,6041.2705,8110.39,7110.838,4973.6895,4664.7095,6044.886,6934.4927,21125.223,0,5247.5225,0,78.211845,6516.546,14.419285,5399.727,338.45248,4457.669,1422.4082,3263.7788,0,4921.3984,72.106064,43.409782,204.41302,57.137524,47.449905,22.484087,16354.371,750.9001,4246.76,4530.738,14602.01,6666.1055,5785.974,0,27.657362,26.194862,26.302296,0,32.07317,16.34166,13.003552,0,0,3035.6438,8422.635,8526.938,5586.5337,5569.2295,8992.308,0,0,0,21.768997,0,39.714363,0,42.34714,28.551338,17.92621,73.41409,48.434555,31.444492,34.64657,14.584553,40022.035,10.065083,12.99809,244.78499,58.320393,56.40921,50.723576,93.20447,2597.8242,1907.4209,5429.031,1921.4697,6997.633,3244.8079,10395.542,5440.3745,7918.742,3668.809,
9119,221.19018365236064,5.0476174,,,,10,,,,,,,486.00995,11139.329,22545.877,11588.557,28135.803,14409.481,17849.354,6763.4746,34202.77,18661.299,16785.54,15383.109,16148.514,296.12213,41854.1,794.73224,464.37088,29516.781,302.41122,23650.004,728.96326,34854.3,25797.3,28798.65,333.885,25757.535,556.251,756.17847,238.09383,1038.7814,500.66553,902.8147,52854.652,374.0362,18576.027,46728.645,22789.34,18588.088,28235.729,479.70346,331.62027,640.25586,374.47903,718.97455,838.4978,141.48392,600.44006,507.31427,1070.8721,27632.018,29788.35,34421.508,23218.895,23863.637,33815.02,0,674.6146,451.62894,532.98987,840.60986,655.434,728.79224,192.06815,804.3101,260.274,1132.8689,344.34076,0,1340.9951,426.6069,43698.02,8.100176,780.9026,264.69257,580.86957,826.54944,549.557,740.1095,10699.32,13003.862,14173.085,16539.766,17210.44,12450.614,35624.156,21377.098,24948.781,15384.943,
8959,221.19017642062772,4.939116,,,,,,,,,,,0,7155.91,4883.1304,8057.8765,8609.56,6911.2593,12868.6875,5493.7812,9118.099,13591.382,8509.859,5427.202,9191.317,124.12848,6690.544,27.367918,13.413666,10624.145,0,5205.294,24.963818,5646.5635,3461.8804,5984.619,7.915271,5985.388,90.198906,108.84749,16.021719,93.71628,155.24966,26.403542,20697.598,23.149485,11576.296,8751.837,6718.9346,6522.6206,10470.523,299.23126,176.3734,25.956982,29.19299,22.048607,32.437733,12.143281,22.651516,15.729824,36.731968,6496.432,8618.488,14995.348,8669.568,8793.0205,13352.155,0,0,0,0,10.065091,29.037579,46.478794,0,27.36617,0,176.04745,0,26.103588,0,0,16013.346,0,19.99495,28.48333,28.041853,21.342892,47.104156,147.57437,6426.3613,6825.615,9720.781,8489.98,12225.53,9750.574,28997.062,11001.76,36329.242,8744.008,
9678,221.19019814357196,5.273928,,,,83,,,,,,,24.779861,12412.103,11078.166,19205.334,16907.727,19334.55,22096.152,18513.664,14124.872,28857.66,19069.47,19400.4,25588.559,8.666552,14533.922,28.226858,25.795097,22491.662,36.06861,13816.483,10.514835,7233.9604,9614.868,11891.607,11.699852,13097.726,41.238167,60.728363,17.282349,45.11202,110.18305,27.593647,26297.918,43.61388,26870.672,12327.412,25407.88,17196.969,38735.836,0,37.06543,17.46366,29.719013,166.20471,17.380024,107.887085,25.212072,0,126.73959,16941.174,21892.771,26723.24,24734.074,22093.738,37313.973,0,0,0,12.651317,32.747234,30.970924,47.279957,0,261.52975,41.098366,181.53462,0,35.670074,0,0,31357.16,0,21.796665,0,27.259129,247.19815,0,37.974243,12346.212,16882.852,18793.094,19184.346,24898.727,18596.314,36817.31,30046.602,43450.652,25391.164,
9447,221.190198556288,5.130731,,,,,,,,,,,9.410292,9390.125,22630.291,16012.53,13686.53,14451.688,4561.672,9885.922,16959.695,5672.2207,10520.1,14107.065,18239.389,8.666552,23142.803,11.366665,0,25102.174,37.42854,21597.893,10.514835,16791.383,20246.162,5279.7544,0,19757.66,0,13.273302,17.282349,25.793146,0,23.277767,35698.26,22.595116,23551.69,27803.684,5139.1553,5088.0635,9607.643,0,0,17.99347,13.095383,17.136429,19.537106,0,0,17.22006,26.43373,20005.055,25629.512,23702.525,28365.254,6053.927,8896.407,0,28.704472,0,9.574155,0,18.550495,32.358,20.416706,0,0,118.49716,0,0,46.629616,0,14652.9375,8.100176,20.920664,35.23155,9.620236,33.05227,23.509281,26.73331,11503.957,5374.582,14084.02,12000.6875,4676.8716,10972.283,33466.55,20150.658,18882.445,12198.497,
