row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_05_720_1.mzML Peak area,bld_plt1_blk_02.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,skin_01_0_FH.mzML Peak area,bld_plt2_blk_04.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_07_120_FH.mzML Peak area,skin_07_0_FH.mzML Peak area,skin_01_240_FH.mzML Peak area,skin_05_720_FH.mzML Peak area,skin_01_120_FH.mzML Peak area,skin_04_0_FH.mzML Peak area,skin_blank_03.mzML Peak area,skin_01_720_FH.mzML Peak area,skin_blank_20.mzML Peak area,skin_01_480_FH.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_01_600_FH.mzML Peak area,skin_05_240_FH.mzML Peak area,skin_04_120_FH.mzML Peak area,skin_04_240_FH.mzML Peak area,skin_05_120_FH.mzML Peak area,skin_03_120_FH.mzML Peak area,skin_03_240_FH.mzML Peak area,skin_03_600_FH.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,skin_03_480_FH.mzML Peak area,skin_03_0_FH.mzML Peak area,skin_07_480_FH.mzML Peak area,skin_07_600_FH.mzML Peak area,skin_07_720_FH.mzML Peak area,skin_08_480_FH.mzML Peak area,skin_08_720_FH.mzML Peak area,skin_08_240_FH.mzML Peak area,skin_03_720_FH.mzML Peak area,skin_04_720_FH.mzML Peak area,skin_04_480_FH.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,skin_10_240_FH.mzML Peak area,skin_10_600_FH.mzML Peak area,skin_08_120_FH.mzML Peak area,skin_10_720_FH.mzML Peak area,skin_08_0_FH.mzML Peak area,skin_10_120_FH.mzML Peak area,skin_07_240_FH.mzML Peak area,skin_05_600_FH.mzML Peak area,skin_10_0_FH.mzML Peak area,skin_05_480_FH.mzML Peak area,skin_05_0_FH.mzML Peak area,skin_04_600_FH.mzML Peak area,skin_10_480_FH.mzML Peak area,skin_08_600_FH.mzML Peak area,
1465,239.16409808592445,2.4426808,,,,91,37,[M-2H2O+H]+,,2,1439;1465,274.17821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9506.611,10599.398,11959.646,18215.947,17425.01,32821.598,0,15945.28,0,32644.096,0,0,14542.608,23520.39,22814.25,25647.09,20026.54,37038.85,28833.484,24001.988,0,38348.355,17374.895,13667.89,14964.997,14144.525,15768.343,17620.436,14444.589,29586.582,14898.104,34306.195,0,0,0,17057.797,32786.83,25311.387,16390.838,15891.175,21972.072,41711.77,33093.414,17369.541,56432.977,25287.154,27885.605,21006.84,16058.359,
7508,239.16414979236197,4.2918043,,,,300,,,,,,,1624.7675,459.6939,1194.3654,1846.1808,1408.3584,5342.1113,877.515,1544.9476,4075.516,681.9011,1477.1117,602.85815,1484.7274,1772.1147,1363.755,1330.0562,84.958755,470.70624,351.4012,1383.9353,264.82837,3336.6245,2256.775,4595.27,4666.925,361.0969,949.7512,230.20494,1657.2113,1697.4176,2234.1353,1334.8573,1103.1609,1744.1726,1527.5082,267.81702,0,886.76306,3916.834,79949.65,64016.688,36476.87,112909.54,53200.74,21266.252,16.595108,45097.82,113.941925,30886.13,2648.4019,1023.6832,99578.93,18095.754,106636.86,56669.61,96382.914,181604.95,46443.176,190071.7,5476.7476,319958.28,52945.47,106069.47,29434.01,105842.65,97113.89,68201.48,108182.19,152337.94,126315.086,159673.95,3521.7322,2080.9365,3953.0054,146878.7,23560.367,41681.29,38222.28,33372.832,149130.48,56252.59,53773.95,37711.11,145753.22,170803.1,166910.55,124490.016,17074.62,
2306,239.164163980942,2.7259638,,,,41,59,[M-H2O+H]+,,2,2282;2306,256.16753,0,0,11.024486,0,0,10.64435,0,10.7223,0,0,0,0,11.107286,0,35.797325,29.773087,10.285065,0,0,0,0,0,0,0,0,0,0,0,0,16.34666,0,0,0,51.28979,57.10253,19.994955,0,0,15.46289,13167.75,13241.428,10374.558,16920.467,18816.32,16311.192,10.783297,15567.344,23.311539,16364.861,20.783756,0,14246.144,25056.066,22298.473,26574.37,25415.404,36997.55,36851.84,43559.86,0,57062.47,23479.25,21505.732,15541.432,18270.57,19089.344,17337.068,20788.629,31787.795,24576.775,33468.824,0,44.786503,23.449083,30991.15,26427.88,21253.76,21185.94,15714.073,22541.115,27774.387,29378.467,21515.195,26416.844,31453.219,34393.316,23618.05,21249.441,
7012,239.16418078607123,4.1894937,,,,,,,,,,,684.10974,27.15773,269.75516,806.95844,593.829,4523.3813,343.40884,290.9312,3192.8174,1478.4718,1858.6351,897.20703,1092.726,903.22107,1419.017,960.35223,89.97767,40.901436,503.7912,881.96576,264.82837,2655.9111,2256.775,3500.8594,4719.116,1253.3733,479.2804,844.9065,802.7158,1744.6454,3474.6367,1421.4469,594.08624,729.3824,1119.9027,783.85986,0,2115.714,3197.2197,15096.494,3630.584,15278.045,19624.828,10397.58,4327.609,16.595108,11842.767,44.71168,14885.971,960.51654,2528.0862,12957.225,18725.943,11867.429,28192.86,19614.965,18696.4,13673.38,27137.51,3952.2183,27719.137,21107.3,16036.469,12297.399,4294.077,8688.075,9810.329,18801.314,10176.886,5194.4385,12623.337,3055.884,2080.9365,2496.6619,11118.071,8174.506,8188.877,7716.535,4274.6406,14101.503,11207.856,20340.246,3553.8872,13352.188,9650.659,29499.129,24665.562,6880.441,
9236,239.16421578010957,4.9015474,,,,,,,,,,,42.61914,0,30.279953,13.084454,23.158218,44.8307,34.742332,13.745974,14.600313,158.56671,20.934458,17.263798,125.46479,17.007687,15.818378,42.473175,26.575129,24.212772,11.760479,25.642183,27.860495,40.896515,29.21249,36.12289,34.52691,15.782446,13.517619,27.316643,146.96352,82.504654,180.5617,115.33674,40.956406,85.78197,37.755695,94.79488,0,247.49188,26.757702,7000.508,2097.4258,6485.3213,8377.898,8423.091,3849.4097,13.059624,3944.8608,25.975388,6227.0093,0,31.095772,4444.238,11048.182,9014.461,6119.2363,16139.74,14150.474,22807.783,14704.518,58.06012,23312.408,18739.406,7064.6055,8704.473,8637.852,5038.754,11315.372,2156.8132,18881.482,3764.3389,13162.981,77.83581,179.57309,26.916246,22304.582,21103.385,18429.629,4368.1753,11000.635,26695.07,20222.3,8636.038,16930.684,33404.61,12632.184,13310.469,10999.0625,10558.729,
9637,239.1643521015821,5.0997944,,,,,,,,,,,15.253408,8.78941,21.785595,18.734797,11.102673,149.81221,20.381958,43.057785,32.812412,84.58443,147.19473,31.298498,28.169708,27.099855,29.004036,25.045593,19.709726,21.209618,10.334141,28.182522,16.353132,0,94.70818,49.19173,12.735796,152.09009,62.709946,34.518585,44.81552,217.49817,661.1334,140.91791,279.39005,88.37002,105.99393,41.47834,0,199.41266,60.249504,7789.1025,5946.501,1530.6318,6426.5693,3577.0625,2640.7158,30.327652,5314.035,14.262032,5927.076,214.97914,132.80186,4123.384,10047.352,5265.535,3170.8923,1589.1481,13424.517,5079.9897,8475.317,219.32658,19223.193,6571.322,4467.7656,8480.597,5989.2046,5007.421,3374.0952,2887.8994,6835.377,8318.548,12243.676,166.08046,62.539856,107.91921,559.17725,3167.192,5354.654,1739.4467,427.68878,6140.096,12608.071,8253.024,715.1602,3311.8413,5947.4146,9828.652,8843.908,2494.703,
10018,239.16438894604252,5.2758393,,,,,,,,,,,11963.597,0,6757.8135,11166.515,5600.383,14808.999,7152.5356,14562.31,5831.963,11699.386,11510.655,16111.342,9149.634,8751.085,11302.214,12265.419,40.456894,30.795443,6706.796,7865.803,8856.2295,11115.929,21149.812,17258.936,23606.756,23210.902,9283.075,16210.99,22094.701,48084.34,15939.875,22174.682,16855.797,20295.771,20066.06,47079.4,34757.723,21117.605,14634.166,2435.034,395.82135,527.8108,5010.7314,4248.8286,1474.3741,11.914917,2409.3555,25.119099,1166.3749,36427.605,33704.117,2014.5797,5546.8047,524.4177,3193.0686,6469.5312,6782.442,7827.932,8458.153,12199.45,8415.275,3211.0652,2258.4924,1654.8861,4196.1753,1321.0116,1715.9845,1763.7983,2464.1997,5152.0645,7893.4844,17674.53,18130.9,23559.607,943.34283,6380.1924,1304.1117,2888.9883,4243.1216,1569.6555,3426.991,4262.0347,3914.672,2932.0693,5397.432,4647.4385,3855.9092,1851.614,
9983,239.20064956156804,5.2665486,,,,391,,,,,,,205.57025,189.57652,527.86053,185.37756,484.1431,115.7672,343.75558,348.83212,239.334,137.52301,437.65808,217.61942,188.49152,221.66171,232.19106,399.27808,165.50586,154.17192,34.805542,311.38605,491.81354,405.30673,416.8336,54.469376,84.38721,402.12793,412.62106,289.73532,148.90146,115.06833,175.07701,719.9515,215.66574,581.3994,427.9659,52.92732,38.840076,161.82674,208.89966,20796.906,14416.707,11457.66,21895.033,13370.411,19521.34,88.596405,14545.129,120.86246,14889.632,428.56732,671.2587,14000.639,21440.965,26051.033,36252.42,23706.426,32834.61,35835.145,41349.777,424.3602,53649.176,41494.086,23225.467,31415.072,24882.016,26430.45,27974.326,24345.768,38384.586,33622.617,47107.918,100.54103,568.22504,485.85547,33803.97,33503.51,28819.15,30873.818,20292.99,34538.348,37622.023,30880.564,28995.65,24234.057,35089.918,44416.37,36608.797,27892.605,
8053,239.2006774454689,4.465071,,,,204,,,,,,,0,71.75355,46.856625,26.490131,111.07718,204.77806,45.277622,108.300896,148.02222,114.060646,255.40764,213.49547,100.48787,235.99756,173.29639,148.40994,138.27934,50.422348,29.214325,148.653,0,0,159.6163,29.357653,20.298494,0,131.70804,0,157.67554,91.43795,269.66623,316.75024,53.040375,191.44502,347.4922,0,0,0,40.38032,11605.672,24460.512,39611.223,55988.832,37542.953,30552.176,69.55034,39401.438,39.37196,37545.37,203.83655,0,42570.086,45642.56,45697.938,21655.484,42218.008,54754.695,46304.066,83688.75,80.74133,83495.56,70289.32,11765.223,33305.84,28153.742,34568.152,33884.523,36818.855,70899.86,69069.85,63912.652,0,227.96828,232.98817,54771.07,53934.2,41433.855,33866.824,40679.03,54609.05,60427.742,55337.777,31500.926,52980.223,22237.596,80538.69,17399.285,41968.387,
8242,239.20068163390332,4.4981318,,,,,,,,,,,0,82.222565,46.856625,109.5339,111.07718,204.77806,77.93977,292.97052,148.02222,122.95138,255.40764,213.49547,106.075005,235.99756,183.08536,148.40994,82.80347,50.422348,29.214325,102.93671,0,54.065193,159.6163,29.357653,20.298494,26.311974,141.80775,63.05471,157.67554,111.75108,176.78558,316.75024,218.37012,84.64087,347.4922,64.758,0,107.650795,34.197105,24199.486,17102.732,27992.482,34094.484,13362.723,28133.596,69.55034,12532.264,52.120316,13036.615,203.83655,147.76334,32034.195,18656.047,19730.994,65748.36,42039.176,48487.125,45890.94,80377.19,47.125664,73882.68,49096.98,29562.783,33305.84,27959.281,34654.316,33379.832,30217.408,45492.24,44209.65,22772.18,50.19149,227.96828,232.98817,55166.57,50433.605,37831.816,33518.97,29514.031,32677.23,44087.258,55347.094,31500.926,55038.664,54366.64,57494.457,40012.78,23651.777,
9469,239.20072101391034,5.0542445,,,,170,,,,,,,664.2332,639.6798,1068.2762,1073.151,818.78796,1186.0682,736.9625,932.68207,560.3417,1040.3867,1030.0001,435.60934,1125.7013,1515.3068,1072.0342,1580.7635,350.4653,486.22925,482.54248,796.8919,942.8495,671.37067,1256.0524,708.2229,430.908,900.11255,394.94547,545.27045,1273.2668,900.9966,520.64136,691.9993,819.7414,1378.2955,1623.6831,468.9569,1480.2261,933.2509,1473.0332,14015.1875,3945.8376,38454.31,31135.809,43968.48,31335.691,278.19495,42874.715,207.67949,49084.926,2310.259,1284.5477,42096.55,22704.92,48750.438,51654.246,42587.47,61083.715,47691.996,69896.73,508.20523,39929.35,62509.184,12562.101,18157.117,24531.486,31761.45,24733.44,22461.467,46774.39,56605.848,64964.418,528.53766,1136.6034,844.6569,35702.113,43381.5,35756.516,36383.207,28080.973,38395.902,43076.49,31796.238,34821.95,33147.42,57386.31,70246.51,38903.453,48855.203,
13974,239.2371248709146,6.816537,,,,371,,,,,,,2682.5562,1087.72,2899.865,2888.3108,3591.4976,2555.5647,3933.3147,4342.1504,3441.405,2178.0762,2783.243,7054.0767,5732.454,2613.3438,2738.6804,3283.9019,0,1534.7789,6348.513,1791.6492,7949.967,4799.353,3168.8064,3924.6626,6912.375,5684.7993,10944.699,7791.1245,3405.8855,4555.5625,7435.4385,10956.275,8046.513,4091.762,10196.459,6650.3486,6602.4243,19646.428,8223.262,854.3253,1064.1847,1118.8976,218.50966,1400.3291,1551.999,25.97955,2876.8494,0,2583.1084,10348.796,17436.734,3897.486,371.978,1037.6497,1186.92,920.4624,2205.655,2082.5374,1599.6183,7988.283,1284.3564,2158.134,1144.4491,1783.8328,1670.2057,1862.2007,3264.2983,926.078,3082.7651,6422.531,4563.7646,7453.12,2429.448,5971.475,1705.0874,784.87714,3283.6787,3196.7012,2050.483,686.6852,518.6239,4062.6287,1577.523,2041.8331,644.6578,5252.091,2217.628,1852.9326,
12837,239.23722733674552,6.374198,,,,,,,,,,,10362.843,3280.7173,2926.3047,2821.095,12009.68,1910.1453,6032.929,6407.7534,5152.18,2615.223,5522.9497,9955.706,5098.6406,6099.4688,8073.209,5214.6216,10.856434,19819.508,6407.6655,6688.8174,8021.7524,1607.0436,1724.458,5898.583,9013.684,3911.662,4528.484,3279.4163,9720.242,7156.118,6490.583,4283.08,5874.798,7942.699,4735.364,7159.212,4343.539,4466.513,5245.8623,992.0948,986.678,1645.0593,97.30982,2444.657,4495.1157,0,5848.032,0,5741.75,4798.0337,3046.411,3293.85,202.44666,7433.857,7348.8813,809.78436,5448.462,7860.688,3549.961,4310.5156,1784.3739,8415.607,2209.026,2717.252,1993.7087,4420.23,9183.168,3305.4543,4382.903,10695.803,12524.967,3161.3652,4315.547,6009.6826,320.21664,1742.9863,3581.1504,2587.0012,2062.2056,831.0298,833.339,976.88965,0,1077.7444,507.6954,13227.453,2331.296,3692.2966,
13048,239.2372425598353,6.4222016,,,,24,,,,,,,11087.214,51744.227,19383.479,17261.725,12939.667,19615.463,34719.047,34332.55,28839.531,14512.987,33924.457,16245.734,25562.06,32650.926,19465.889,31383.898,10.856434,29110.393,7831.312,6947.7563,9399.91,18718.123,11305.465,9502.151,11220.3955,20334.166,22435.967,25890.078,51585.152,36946.973,30242.266,20043.363,9562.959,37278.41,25479.555,35704.883,23042.783,26407.176,31520.742,3589.7515,1123.2191,3402.8965,55.87833,2674.4395,3021.014,0,6562.126,0,6720.2363,28964.217,17633.512,5053.4585,60.623558,4164.1943,3149.7861,501.41003,3237.2732,5134.923,3385.4343,22929.719,424.07092,3185.5454,2209.026,3046.2537,2793.5613,5728.1094,8164.8857,5968.921,2856.8167,6005.8877,5225.6934,30047.64,39660.562,26959.004,434.6908,2104.151,4734.748,2877.401,4091.7485,1585.331,833.339,434.2281,0,512.8412,507.6954,6440.9897,2437.4495,2054.7803,
3057,240.08680995365933,2.9766054,,,,,,,,,,,10.438889,1070.9829,735.53094,256.00085,121.98591,449.7885,373.41547,530.87244,1658.5144,2333.627,2011.0143,2962.084,1028.8625,2172.5525,627.17053,517.75116,0,0,0,88.209755,605.5549,87.84597,121.33403,182.29614,282.51886,151.43681,0,1911.6057,2048.8887,519.6676,11520.017,922.8519,96.75999,16.67742,214.97064,1842.0835,75.67582,61.70472,470.0272,0,0,0,0,0,0,0,0,0,0,85.87508,379.5875,0,0,0,0,0,0,0,0,1528.8479,0,0,0,0,0,0,0,0,0,0,0,136.49481,968.9644,695.1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,240.10188360088225,0.5148611,,,,19,,,,,,,1276.3625,0,939.9552,1078.0155,1660.4635,2786.6235,493.44086,1717.6271,4603.724,1555.613,2867.848,6541.4336,415.5218,8521.416,3000.79,8163.329,0,0,856.4286,7550.7383,9812.627,4502.2134,17498.258,4339.3516,3271.2512,3861.4219,3390.6626,2746.9841,2892.1213,2944.6062,3519.8665,5338.27,7651.9385,1175.7861,3111.612,529.7374,2447.1233,10368.732,29292.043,0,0,0,0,0,0,0,0,0,0,11469.404,9787.414,0,0,0,0,0,0,0,0,13424.625,0,0,0,0,0,0,0,0,0,0,0,18672.277,10558.019,13941.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6409,240.15903811431474,3.9481747,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.1152,3749.0044,2981.5342,0,2465.3403,6176.7026,0,3948.065,0,1955.8215,0,0,4411.0527,706.73047,5975.0723,1208.5369,1311.6536,2599.1565,978.17554,1140.2375,0,0,7682.7363,3711.4597,2024.688,1209.824,7140.219,16230.234,6538.5547,0,4388.8193,2642.1929,0,0,0,2546.744,7845.4194,12329.156,3499.1338,13722.022,5383.1875,3304.693,1397.2104,5426.172,2958.5532,1185.3878,3410.0593,4793.198,10728.754,
4831,240.15925101603997,3.4804912,,,,,,,,,,,0,0,0,0,10.010159,0,73.24362,0,0,0,0,18.336435,19.7983,0,0,23.071646,0,0,0,76.24083,0,0,0,0,0,0,66.04022,0,0,0,0,0,0,0,0,0,0,0,12.529255,4747.584,1799.2075,0,625.5327,0,558.08716,0,1143.1633,0,0,0,0,0,597.51587,0,0,0,4830.7017,3159.4253,8355.314,0,18868.557,29230.992,13517.218,44383.48,31170.465,0,0,0,4700.8184,0,0,0,91.5859,26.905132,0,513.33514,0,490.80557,0,0,34413.56,1142.5586,1994.7643,3139.5557,2251.618,0,0,1955.5377,
4126,240.15925915092504,3.2786343,,,,67,,,,,,,0,0,0,811.2959,1526.3834,0,4464.2163,1065.0138,78.996506,0,0,0,0,0,0,0,0,0,0,0,251.39333,121.63922,0,0,0,18.091715,2483.0615,0,0,0,0,24.558632,0,0,1098.4548,0,0,0,309.46204,12649.145,9500.235,12264.633,20159.715,16750.35,12732.582,0,13659.658,0,18332.256,0,527.1532,16957.713,29529.2,17484.764,27355.592,20429.402,34683.93,31921.375,36819.156,0,55139.12,21041.36,17230.812,17873.654,21294.803,19977.854,15568.938,22558.844,30508.2,23712.512,30240.87,0,0,0,27168.26,23067.021,18334.246,22850.928,14664.177,26056.367,28308.535,29448.727,19004.05,22295.389,26882.316,30475.361,27632.684,18704.008,
154,240.18067298574843,0.5278866,,,,289,,,,,,,1525.5256,454.1648,4662.652,555.23883,7516.7256,2620.264,1210.0367,2857.5154,2594.8167,2865.361,4073.3125,734.0852,155.02301,2134.643,3375.5671,3888.454,0,1162.8953,2113.3066,924.0088,2431.6997,4045.8726,332.0792,4370.6245,6047.1914,4078.7249,5018.367,4471.811,890.5007,599.2221,1180.0972,6106.1533,4577.1167,1137.6036,6816.291,2416.5132,1234.8359,5102.8022,13742.029,67859.05,27399.855,49799.387,65304.35,55596.46,71678.375,151.46454,68014.34,316.88522,80921.39,12384.699,9652.391,88528.19,76750.4,69425.18,79492.56,65643.43,62908.734,74328.81,88057.08,1640.0729,90599.336,69584.4,60479.125,44882.93,36362.39,23013.85,29468.018,22882.4,76989.57,63677.88,79728.086,3489.9631,3194.3943,252.813,38965.965,40251.34,27468.576,32987.45,39675.418,35702.434,128862.664,82889.46,42169.477,66763.57,102949.75,85568.47,39267.566,34241.465,
7116,240.232128525351,4.1888313,,,,396,,,,,,,0,0,0,0,0,0,0,35.96302,0,0,0,0,0,0,0,0,13.535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.48822,0,0,0,0,0,0,204213.84,31572.67,29795.29,132404.53,26521.729,315291.25,0,17273.146,0,29178.81,0,0,27020.56,88664.35,125110.09,284233.88,58294.86,35551.27,33959.33,69845.125,0,136635.08,281756.1,176383.75,200456.73,228643.4,158430.16,203528.9,114038.24,32670.676,107540.445,118623.26,0,0,305.086,110055.586,89251.48,133183.08,124861.664,431059.3,189771.95,527931.3,143746.95,219929.5,198167.81,340438.88,119227.05,80688.97,702354.0,
2617,241.068973405556,2.8047664,,,,267,,,,,,,21544.441,1345.2671,12889.509,2005.2753,25600.764,22843.373,2020.7186,880.80774,2357.8027,40010.64,1660.9894,59832.094,43461.35,26268.697,16638.53,28498.855,24.847198,6066.043,17892.756,23847.545,29561.043,26682.012,30339.195,25249.568,23536.219,3205.3474,8726.074,21214.617,40042.324,4959.0913,6630.645,11421.546,24881.215,1718.4529,9820.395,12690.179,19045.29,17860.254,4743.2,8049.5693,10722.456,5122.1543,9500.988,11168.306,5289.7676,2443.6226,9152.356,4171.776,13019.61,14219.5,10735.223,7053.0244,9594.242,7373.8496,9216.167,6578.4863,13398.905,8340.494,8752.861,6457.541,9931.835,8619.434,3075.2112,7848.1904,2673.6523,8980.32,6093.4976,7270.455,10176.435,7988.51,13661.689,19359.09,27188.896,4892.876,7848.0312,7744.4023,8914.931,7176.3564,5747.3945,6382.4746,9725.711,4413.0264,5966.831,7361.826,6395.7017,6891.806,8299.637,6693.009,
8180,241.0860908606116,4.4888935,,,,,,,,,,,0,0,7310.4863,150.19249,0,4120.948,730.8784,321.52087,2597.0698,8252.025,0,3535.0293,2869.4824,549.5657,380.12625,5819.7905,0,25.648441,174.05182,0,0,0,0,0,0,388.3319,329.4907,80.87321,1652.8138,738.5251,1771.1355,1002.365,42.657978,563.2041,1269.0062,574.4104,0,0,699.25543,0,0,0,0,0,0,0,0,0,0,725.0844,0,0,0,0,0,0,0,0,0,1162.9525,0,0,0,0,0,0,0,0,0,0,0,224.23933,626.1423,848.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,241.10521240526563,0.49988753,,,,,,,,,,,0,0,0,0,27.401276,0,0,0,0,0,0,34.139572,0,0,0,0,11.038389,0,0,132.78317,266.089,161.93414,537.7487,27.835888,33.84281,58.038082,60.62474,0,0,0,151.99135,223.64355,71.75728,0,61.160503,0,0,105.63304,2950.3892,29568.61,11284.7295,24400.393,23078.314,32376.777,600.49805,9.711782,34725.492,12.605396,33380.113,368.5665,298.73184,20424.074,32336.588,4068.888,32974.984,25204.56,41816.26,16379.744,34984.082,393.0805,45408.85,13100.448,16172.748,34348.188,61188.023,35819.746,22451.023,41753.684,33642.434,55986.426,34405.215,399.6358,91.680695,411.1686,19687.477,31221.34,58190.08,26831.37,22386.523,45274.16,29164.35,33266.12,31622.502,2378.2896,29270.385,37648.97,35018.832,18844.266,
1178,241.10654741893416,2.3196368,,,,71,,,,,,,12.665507,0,59.29627,38.545654,12.281044,72.169556,19.96093,32.65552,103.12304,39.877075,20.542522,51.577263,47.606667,33.171127,25.746109,17.632202,11.279867,0,24.997004,18.712162,16.561962,42.101234,53.906578,27.46102,60.374596,14.68139,10.100267,45.994896,35.115036,29.444126,99.732155,117.98533,32.294025,36.88475,37.15644,136.43774,52.37007,48.727867,27.776888,16402.771,49944.703,74813.69,88177.766,104612.375,69909.266,9.160246,73735.016,16.393036,102825.97,20.61694,168.4111,71556.56,116614.89,112193.32,138565.7,113866.05,197503.5,177841.98,179546.7,24.781086,207310.3,104353.016,93011.29,22397.775,90146.44,104188.13,98639.0,140922.39,150377.97,107108.81,178809.86,13.345996,61.340775,109.484634,168938.67,122826.984,104514.76,102293.125,109503.48,146518.45,135098.39,136354.38,110090.25,124551.734,151116.58,169606.14,130851.22,52007.875,
811,241.10669229479973,2.0702007,,,,,,,,,,,0,0,0,0,0,15.199924,0,0,0,0,0,12.641646,17.361675,0,13.654625,0,12.3641205,0,0,0,14.480963,7.1166973,15.239555,0,0,0,0,11.597698,9.381122,12.201566,23.247112,10.686783,0,11.886709,15.394246,18.526762,8.855406,0,0,42879.824,5279.0093,12325.508,11854.426,17421.803,18449.307,0,14854.05,13.197379,9836.44,0,0,3103.6655,18650.785,8284.684,33263.355,26822.303,42668.617,36487.418,51160.695,0,50389.203,25066.887,6432.9746,17203.805,22341.568,19791.037,7445.2334,27005.39,18533.074,23950.057,33116.79,0,0,21.506893,9071.929,31843.762,16643.744,19630.307,19807.52,27577.238,20874.318,39466.62,27109.146,15961.956,24653.06,40090.418,33530.043,5942.0674,
6235,241.1075249342636,3.9084604,,,,,,,,,,,0,0,648.0442,298.15787,0,0,141.24287,179.29987,0,872.0812,19779.172,2860.238,2518.177,1882.5172,2618.9907,1381.177,12.270478,0,11247.228,1437.2865,0,0,1522.5005,0,0,0,0,7610.8726,0,0,21461.201,0,14941.114,0,0,0,0,0,3548.3486,301.14487,739.23816,1234.3907,958.23016,879.98456,0,0,440.9217,0,1020.64453,11449.063,0,469.08472,779.0095,0,0,605.4426,607.83167,991.0193,789.124,2593.1758,0,758.76416,859.78467,466.4117,764.70056,1219.0549,1448.9121,533.34607,812.19617,683.8302,680.0563,0,2126.3381,2373.011,1090.7831,403.30872,998.8678,880.0583,1031.5958,636.9635,468.68463,533.7457,576.1864,732.6458,627.8331,689.4325,720.8351,1392.2751,
38,241.11800968557503,0.46731627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1474.4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772.974,9171.005,3764.0786,0,3559.0447,12609.906,0,7123.275,0,7479.7114,0,0,4734.5093,91.707115,13871.681,13111.414,14629.874,5720.3706,241.72563,6953.5854,0,12123.556,6252.704,13787.191,5915.2817,2483.882,3489.733,6310.394,3589.471,175.82928,9102.595,11035.86,0,0,0,259.3111,9194.73,11088.63,1455.473,4372.121,3121.8245,20422.838,12774.554,2276.002,20839.156,8988.507,14267.566,4111.998,4150.83,
682,241.1420756642522,1.9377064,,,,18,,,,,,,0,0,0,0,0,0,0,0,17.458656,0,0,18.123098,13.452654,0,0,0,239.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30836.457,28543.162,8945.981,39323.746,39307.633,20574.658,71.251884,31745.887,158.45013,36881.71,0,0,38624.71,41142.63,37755.785,45924.816,46887.934,39116.94,35051.45,71707.836,0,69787.45,30292.559,35463.33,46196.277,43297.38,20306.863,38142.05,28116.541,52335.95,41696.633,52277.906,0,0,0,53484.1,20604.818,46302.19,28460.332,38184.29,37583.504,49587.41,51989.277,44652.633,36332.207,60603.816,36218.79,48622.0,12876.378,
