formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C10H21NO2	[M + H]+	C10H21NO2	32.6434029034853	29.416186700224085	3.227216203261217	8	0.9953749698192326	1.7059862366627585	1.7059862366627585	0.4497972199430197		188.16459	206.525	3582_example_sirius_4659	4659
1	C20H34O8	[M + H3N + H]+	C20H37NO8	38.75346946921235	38.75346946921235	0.0	16	0.845769217834618	2.495759566278215	2.495759566278215	2.5612792507154523		420.26027	241.9995132746489	3583_example_sirius_6558	6558
1	C29H54O7	[M + Na]+	C29H54O7	8.982002943437578	3.4369033401444877	5.545099603293091	1	0.0	0.7671192221520983	0.7671192221520983	0.9401820514704148		537.37668	444.62	3584_example_sirius_14465	14465
1	C7H16N4S	[M + H]+	C7H16N4S	-0.8346450797875333	-0.8346450797875333	0.0	1	0.0	-2.701850667351945	2.701850667351945	-2.8763469384984313		189.11630	390.78499999999997	3585_example_sirius_12740	12740
1	C14H27N3O5	[M + H]+	C14H27N3O5	9.873821090425679	9.873821090425679	0.0	3	1.0	6.159665349592952	6.159665349592952	6.481946335979057		318.20441	106.62	3586_example_sirius_665	665
1	C14H22O2	[M + H]+	C14H22O2	79.93674443498259	76.86715946123601	3.069584973746568	15	0.987279919706689	3.167497791840001	3.6483800181532158	1.5844626402046038		223.16961	212.23443080961704	3587_example_sirius_4953	4953
1	C10H14N4O	[M + H]+	C10H14N4O	42.81262617403755	41.327050521044036	1.4855756529935082	7	0.9522526431190329	1.8905987133920865	1.8905987133920865	-0.22942823056262612		207.12399	409.2947900390625	3588_example_sirius_13479	13479
1	C29H58N8O6	[M + H]+	C29H58N8O6	5.041345892006225	5.041345892006225	0.0	4	0.978715217561769	5.397265381987748	5.397265381987748	-1.0691741420548397		615.45455	433.199375	3589_example_sirius_14184	14184
1	C10H21NO	[M + H]+	C10H21NO	23.129290679025345	23.129290679025345	0.0	5	0.5044830218604376	11.257128385117353	11.257128385117353	-0.4689801958827166		172.16951	247.0125	3590_example_sirius_6805	6805
1	C13H16N2O6	[M + H]+	C13H16N2O6	26.24685987823799	26.24685987823799	0.0	8	0.9040185566548777	3.4292554974323615	3.4292554974323615	0.9333829631776206		297.10839	28.835	3591_example_sirius_80	80
1	C19H30O7	[M + Na]+	C19H30O7	6.201580788172828	3.497765331599678	2.70381545657315	1	0.0	0.027976181131354742	0.027976181131354742	1.1851809159243991		393.18884	171.6025	3592_example_sirius_2735	2735
1	C24H38O4	[M + H]+	C24H38O4	17.058341788824233	10.800347155401212	6.257994633423021	3	0.8787115426444776	2.5118799244861405	2.5118799244861405	0.8021064705379533		391.28460	278.115	3593_example_sirius_8311	8311
1	C20H38O4	[M - H2O + H]+	C20H36O3	10.540136970189213	10.540136970189213	0.0	3	1.0	5.839213245456184	5.839213245456184	-55371.271423943086		325.27348	361.11	3594_example_sirius_11510	11510
1	C24H44O4	[M + Na]+	C24H44O4	5.201967239552916	3.448212035705379	1.753755203847537	1	0.0	0.632967800134347	0.632967800134347	0.33247670133262447		419.31332	409.585	3595_example_sirius_13437	13437
